HallOfFameRowID,personID,year,votedBy,ballots,needed,votes,inducted,category,needed_note
2473,burdele01,1973,BBWAA,380.0,285.0,12.0,N,Player,NULL
2474,newcodo01,1973,BBWAA,380.0,285.0,11.0,N,Player,NULL
2475,lawve01,1973,BBWAA,380.0,285.0,9.0,N,Player,NULL
2476,coopewa01,1973,BBWAA,380.0,285.0,8.0,N,Player,NULL
2477,groatdi01,1973,BBWAA,380.0,285.0,7.0,N,Player,NULL
2478,raschvi01,1973,BBWAA,380.0,285.0,7.0,N,Player,NULL
2479,leonadu02,1973,BBWAA,380.0,285.0,6.0,N,Player,NULL
2480,mcmilro01,1973,BBWAA,380.0,285.0,5.0,N,Player,NULL
2481,shantbo01,1973,BBWAA,380.0,285.0,5.0,N,Player,NULL
2482,simmocu01,1973,BBWAA,380.0,285.0,5.0,N,Player,NULL
2483,erskica01,1973,BBWAA,380.0,285.0,4.0,N,Player,NULL
2484,piercbi02,1973,BBWAA,380.0,285.0,4.0,N,Player,NULL
2485,brechha01,1973,BBWAA,380.0,285.0,3.0,N,Player,NULL
2486,thomsbo01,1973,BBWAA,380.0,285.0,3.0,N,Player,NULL
2487,mcdougi01,1973,BBWAA,380.0,285.0,2.0,N,Player,NULL
2488,richabo01,1973,BBWAA,380.0,285.0,2.0,N,Player,NULL
2489,wertzvi01,1973,BBWAA,380.0,285.0,2.0,N,Player,NULL
2490,burgesm01,1973,BBWAA,380.0,285.0,1.0,N,Player,NULL
2491,haddiha01,1973,BBWAA,380.0,285.0,1.0,N,Player,NULL
2492,clemero01,1973,Special Election,NULL,NULL,NULL,Y,Player,NULL
2493,evansbi99,1973,Veterans,NULL,NULL,NULL,Y,Umpire,NULL
2494,irvinmo01,1973,Negro League,NULL,NULL,NULL,Y,Player,NULL
2495,kellyge01,1973,Veterans,NULL,NULL,NULL,Y,Player,NULL
2496,welchmi01,1973,Veterans,NULL,NULL,NULL,Y,Player,NULL
2497,mantlmi01,1974,BBWAA,365.0,274.0,322.0,Y,Player,NULL
2498,fordwh01,1974,BBWAA,365.0,274.0,284.0,Y,Player,NULL
2499,roberro01,1974,BBWAA,365.0,274.0,224.0,N,Player,NULL
2500,kinerra01,1974,BBWAA,365.0,274.0,215.0,N,Player,NULL
2501,hodgegi01,1974,BBWAA,365.0,274.0,198.0,N,Player,NULL
2502,lemonbo01,1974,BBWAA,365.0,274.0,190.0,N,Player,NULL
2503,slaugen01,1974,BBWAA,365.0,274.0,145.0,N,Player,NULL
2504,reesepe01,1974,BBWAA,365.0,274.0,141.0,N,Player,NULL
2505,matheed01,1974,BBWAA,365.0,274.0,118.0,N,Player,NULL
2506,rizzuph01,1974,BBWAA,365.0,274.0,111.0,N,Player,NULL
2507,snidedu01,1974,BBWAA,365.0,274.0,111.0,N,Player,NULL
2508,schoere01,1974,BBWAA,365.0,274.0,110.0,N,Player,NULL
2509,reynoal01,1974,BBWAA,365.0,274.0,101.0,N,Player,NULL
2510,kellge01,1974,BBWAA,365.0,274.0,94.0,N,Player,NULL
2511,foxne01,1974,BBWAA,365.0,274.0,79.0,N,Player,NULL
2512,marisro01,1974,BBWAA,365.0,274.0,78.0,N,Player,NULL
2513,newhoha01,1974,BBWAA,365.0,274.0,73.0,N,Player,NULL
2514,cavarph01,1974,BBWAA,365.0,274.0,61.0,N,Player,NULL
2515,ashburi01,1974,BBWAA,365.0,274.0,56.0,N,Player,NULL
2516,darkal01,1974,BBWAA,365.0,274.0,54.0,N,Player,NULL
2517,sainjo01,1974,BBWAA,365.0,274.0,51.0,N,Player,NULL
2518,larsedo01,1974,BBWAA,365.0,274.0,29.0,N,Player,NULL
2519,kluszte01,1974,BBWAA,365.0,274.0,28.0,N,Player,NULL
2520,vernomi01,1974,BBWAA,365.0,274.0,27.0,N,Player,NULL
2521,howarel01,1974,BBWAA,365.0,274.0,19.0,N,Player,NULL
2522,erskica01,1974,BBWAA,365.0,274.0,11.0,N,Player,NULL
2523,coopewa01,1974,BBWAA,365.0,274.0,9.0,N,Player,NULL
2524,haddiha01,1974,BBWAA,365.0,274.0,8.0,N,Player,NULL
2525,burdele01,1974,BBWAA,365.0,274.0,7.0,N,Player,NULL
2526,newcodo01,1974,BBWAA,365.0,274.0,7.0,N,Player,NULL
2527,thomsbo01,1974,BBWAA,365.0,274.0,6.0,N,Player,NULL
2528,lawve01,1974,BBWAA,365.0,274.0,5.0,N,Player,NULL
2529,richabo01,1974,BBWAA,365.0,274.0,5.0,N,Player,NULL
2530,groatdi01,1974,BBWAA,365.0,274.0,4.0,N,Player,NULL
2531,mcmilro01,1974,BBWAA,365.0,274.0,4.0,N,Player,NULL
2532,piercbi02,1974,BBWAA,365.0,274.0,4.0,N,Player,NULL
2533,mcdougi01,1974,BBWAA,365.0,274.0,3.0,N,Player,NULL
2534,raschvi01,1974,BBWAA,365.0,274.0,3.0,N,Player,NULL
2535,shantbo01,1974,BBWAA,365.0,274.0,3.0,N,Player,NULL
2536,simmocu01,1974,BBWAA,365.0,274.0,3.0,N,Player,NULL
2537,virdobi01,1974,BBWAA,365.0,274.0,3.0,N,Player,NULL
2538,burgesm01,1974,BBWAA,365.0,274.0,2.0,N,Player,NULL
2539,colavro01,1974,BBWAA,365.0,274.0,2.0,N,Player,NULL
2540,wertzvi01,1974,BBWAA,365.0,274.0,2.0,N,Player,NULL
2541,bellco99,1974,Negro League,NULL,NULL,NULL,Y,Player,NULL
2542,bottoji01,1974,Veterans,NULL,NULL,NULL,Y,Player,NULL
2543,conlajo01,1974,Veterans,NULL,NULL,NULL,Y,Umpire,NULL
2544,thompsa01,1974,Veterans,NULL,NULL,NULL,Y,Player,NULL
2545,kinerra01,1975,BBWAA,362.0,272.0,273.0,Y,Player,NULL
2546,roberro01,1975,BBWAA,362.0,272.0,263.0,N,Player,NULL
2547,lemonbo01,1975,BBWAA,362.0,272.0,233.0,N,Player,NULL
2548,hodgegi01,1975,BBWAA,362.0,272.0,188.0,N,Player,NULL
2549,slaugen01,1975,BBWAA,362.0,272.0,177.0,N,Player,NULL
2550,newhoha01,1975,BBWAA,362.0,272.0,155.0,N,Player,NULL
2551,reesepe01,1975,BBWAA,362.0,272.0,154.0,N,Player,NULL
2552,matheed01,1975,BBWAA,362.0,272.0,148.0,N,Player,NULL
2553,cavarph01,1975,BBWAA,362.0,272.0,129.0,N,Player,NULL
2554,snidedu01,1975,BBWAA,362.0,272.0,129.0,N,Player,NULL
2555,sainjo01,1975,BBWAA,362.0,272.0,123.0,N,Player,NULL
2556,rizzuph01,1975,BBWAA,362.0,272.0,117.0,N,Player,NULL
2557,kellge01,1975,BBWAA,362.0,272.0,114.0,N,Player,NULL
2558,schoere01,1975,BBWAA,362.0,272.0,94.0,N,Player,NULL
2559,ashburi01,1975,BBWAA,362.0,272.0,76.0,N,Player,NULL
2560,drysddo01,1975,BBWAA,362.0,272.0,76.0,N,Player,NULL
2561,foxne01,1975,BBWAA,362.0,272.0,76.0,N,Player,NULL
2562,marisro01,1975,BBWAA,362.0,272.0,70.0,N,Player,NULL
2563,darkal01,1975,BBWAA,362.0,272.0,48.0,N,Player,NULL
2564,raschvi01,1975,BBWAA,362.0,272.0,37.0,N,Player,NULL
2565,kluszte01,1975,BBWAA,362.0,272.0,33.0,N,Player,NULL
2566,howarel01,1975,BBWAA,362.0,272.0,23.0,N,Player,NULL
2567,larsedo01,1975,BBWAA,362.0,272.0,23.0,N,Player,NULL
2568,vernomi01,1975,BBWAA,362.0,272.0,22.0,N,Player,NULL
2569,coopewa01,1975,BBWAA,362.0,272.0,13.0,N,Player,NULL
2570,burdele01,1975,BBWAA,362.0,272.0,11.0,N,Player,NULL
2571,newcodo01,1975,BBWAA,362.0,272.0,11.0,N,Player,NULL
2572,thomsbo01,1975,BBWAA,362.0,272.0,10.0,N,Player,NULL
2573,boyerke01,1975,BBWAA,362.0,272.0,9.0,N,Player,NULL
2574,haddiha01,1975,BBWAA,362.0,272.0,8.0,N,Player,NULL
2575,whitewi01,1975,BBWAA,362.0,272.0,7.0,N,Player,NULL
2576,lawve01,1975,BBWAA,362.0,272.0,6.0,N,Player,NULL
2577,wertzvi01,1975,BBWAA,362.0,272.0,5.0,N,Player,NULL
2578,groatdi01,1975,BBWAA,362.0,272.0,4.0,N,Player,NULL
2579,podrejo01,1975,BBWAA,362.0,272.0,3.0,N,Player,NULL
2580,colavro01,1975,BBWAA,362.0,272.0,1.0,N,Player,NULL
2581,virdobi01,1975,BBWAA,362.0,272.0,1.0,N,Player,NULL
2582,averiea01,1975,Veterans,NULL,NULL,NULL,Y,Player,NULL
2583,harribu01,1975,Veterans,NULL,NULL,NULL,Y,Manager,NULL
2584,hermabi01,1975,Veterans,NULL,NULL,NULL,Y,Player,NULL
2585,johnsju99,1975,Negro League,NULL,NULL,NULL,Y,Player,NULL
2586,roberro01,1976,BBWAA,388.0,291.0,337.0,Y,Player,NULL
2587,lemonbo01,1976,BBWAA,388.0,291.0,305.0,Y,Player,NULL
2588,hodgegi01,1976,BBWAA,388.0,291.0,233.0,N,Player,NULL
2589,slaugen01,1976,BBWAA,388.0,291.0,197.0,N,Player,NULL
2590,matheed01,1976,BBWAA,388.0,291.0,189.0,N,Player,NULL
2591,reesepe01,1976,BBWAA,388.0,291.0,186.0,N,Player,NULL
2592,foxne01,1976,BBWAA,388.0,291.0,174.0,N,Player,NULL
2593,snidedu01,1976,BBWAA,388.0,291.0,159.0,N,Player,NULL
2594,rizzuph01,1976,BBWAA,388.0,291.0,149.0,N,Player,NULL
2595,kellge01,1976,BBWAA,388.0,291.0,129.0,N,Player,NULL
2596,schoere01,1976,BBWAA,388.0,291.0,129.0,N,Player,NULL
2597,drysddo01,1976,BBWAA,388.0,291.0,114.0,N,Player,NULL
2598,marisro01,1976,BBWAA,388.0,291.0,87.0,N,Player,NULL
2599,ashburi01,1976,BBWAA,388.0,291.0,85.0,N,Player,NULL
2600,darkal01,1976,BBWAA,388.0,291.0,62.0,N,Player,NULL
2601,coopewa01,1976,BBWAA,388.0,291.0,56.0,N,Player,NULL
2602,howarel01,1976,BBWAA,388.0,291.0,55.0,N,Player,NULL
2603,vernomi01,1976,BBWAA,388.0,291.0,52.0,N,Player,NULL
2604,kluszte01,1976,BBWAA,388.0,291.0,50.0,N,Player,NULL
2605,larsedo01,1976,BBWAA,388.0,291.0,47.0,N,Player,NULL
2606,facero01,1976,BBWAA,388.0,291.0,23.0,N,Player,NULL
2607,burdele01,1976,BBWAA,388.0,291.0,21.0,N,Player,NULL
2608,newcodo01,1976,BBWAA,388.0,291.0,21.0,N,Player,NULL
2609,boyerke01,1976,BBWAA,388.0,291.0,15.0,N,Player,NULL
2610,crandde01,1976,BBWAA,388.0,291.0,15.0,N,Player,NULL
2611,lawve01,1976,BBWAA,388.0,291.0,9.0,N,Player,NULL
2612,thomsbo01,1976,BBWAA,388.0,291.0,9.0,N,Player,NULL
2613,haddiha01,1976,BBWAA,388.0,291.0,8.0,N,Player,NULL
2614,groatdi01,1976,BBWAA,388.0,291.0,7.0,N,Player,NULL
2615,whitewi01,1976,BBWAA,388.0,291.0,7.0,N,Player,NULL
2616,wertzvi01,1976,BBWAA,388.0,291.0,5.0,N,Player,NULL
2617,podrejo01,1976,BBWAA,388.0,291.0,2.0,N,Player,NULL
2618,charlos99,1976,Negro League,NULL,NULL,NULL,Y,Player,NULL
2619,connoro01,1976,Veterans,NULL,NULL,NULL,Y,Player,NULL
2620,hubbaca99,1976,Veterans,NULL,NULL,NULL,Y,Umpire,NULL
2621,lindsfr01,1976,Veterans,NULL,NULL,NULL,Y,Player,NULL
2622,bankser01,1977,BBWAA,383.0,288.0,321.0,Y,Player,NULL
2623,matheed01,1977,BBWAA,383.0,288.0,239.0,N,Player,NULL
2624,hodgegi01,1977,BBWAA,383.0,288.0,224.0,N,Player,NULL
2625,slaugen01,1977,BBWAA,383.0,288.0,222.0,N,Player,NULL
2626,snidedu01,1977,BBWAA,383.0,288.0,212.0,N,Player,NULL
2627,drysddo01,1977,BBWAA,383.0,288.0,197.0,N,Player,NULL
2628,reesepe01,1977,BBWAA,383.0,288.0,163.0,N,Player,NULL
2629,foxne01,1977,BBWAA,383.0,288.0,152.0,N,Player,NULL
2630,bunniji01,1977,BBWAA,383.0,288.0,146.0,N,Player,NULL
2631,kellge01,1977,BBWAA,383.0,288.0,141.0,N,Player,NULL
2632,ashburi01,1977,BBWAA,383.0,288.0,139.0,N,Player,NULL
2633,schoere01,1977,BBWAA,383.0,288.0,105.0,N,Player,NULL
2634,burdele01,1977,BBWAA,383.0,288.0,85.0,N,Player,NULL
2635,marisro01,1977,BBWAA,383.0,288.0,82.0,N,Player,NULL
2636,darkal01,1977,BBWAA,383.0,288.0,66.0,N,Player,NULL
2637,kuennha01,1977,BBWAA,383.0,288.0,57.0,N,Player,NULL
2638,kluszte01,1977,BBWAA,383.0,288.0,55.0,N,Player,NULL
2639,vernomi01,1977,BBWAA,383.0,288.0,52.0,N,Player,NULL
2640,coopewa01,1977,BBWAA,383.0,288.0,45.0,N,Player,NULL
2641,howarel01,1977,BBWAA,383.0,288.0,43.0,N,Player,NULL
2642,newcodo01,1977,BBWAA,383.0,288.0,43.0,N,Player,NULL
2643,larsedo01,1977,BBWAA,383.0,288.0,39.0,N,Player,NULL
2644,facero01,1977,BBWAA,383.0,288.0,33.0,N,Player,NULL
2645,floodcu01,1977,BBWAA,383.0,288.0,16.0,N,Player,NULL
2646,boyerke01,1977,BBWAA,383.0,288.0,14.0,N,Player,NULL
2647,thomsbo01,1977,BBWAA,383.0,288.0,10.0,N,Player,NULL
2648,crandde01,1977,BBWAA,383.0,288.0,8.0,N,Player,NULL
2649,haddiha01,1977,BBWAA,383.0,288.0,7.0,N,Player,NULL
2650,lawve01,1977,BBWAA,383.0,288.0,5.0,N,Player,NULL
2651,groatdi01,1977,BBWAA,383.0,288.0,4.0,N,Player,NULL
2652,wertzvi01,1977,BBWAA,383.0,288.0,4.0,N,Player,NULL
2653,whitewi01,1977,BBWAA,383.0,288.0,4.0,N,Player,NULL
2654,pascuca02,1977,BBWAA,383.0,288.0,3.0,N,Player,NULL
2655,podrejo01,1977,BBWAA,383.0,288.0,3.0,N,Player,NULL
2656,dihigma99,1977,Negro League,NULL,NULL,NULL,Y,Player,NULL
2657,lloydpo99,1977,Negro League,NULL,NULL,NULL,Y,Player,NULL
2658,lopezal01,1977,Veterans,NULL,NULL,NULL,Y,Manager,NULL
2659,rusieam01,1977,Veterans,NULL,NULL,NULL,Y,Player,NULL
2660,seweljo01,1977,Veterans,NULL,NULL,NULL,Y,Player,NULL
2661,matheed01,1978,BBWAA,379.0,285.0,301.0,Y,Player,NULL
2662,slaugen01,1978,BBWAA,379.0,285.0,261.0,N,Player,NULL
2663,snidedu01,1978,BBWAA,379.0,285.0,254.0,N,Player,NULL
2664,hodgegi01,1978,BBWAA,379.0,285.0,226.0,N,Player,NULL
2665,drysddo01,1978,BBWAA,379.0,285.0,219.0,N,Player,NULL
2666,bunniji01,1978,BBWAA,379.0,285.0,181.0,N,Player,NULL
2667,reesepe01,1978,BBWAA,379.0,285.0,169.0,N,Player,NULL
2668,ashburi01,1978,BBWAA,379.0,285.0,158.0,N,Player,NULL
2669,wilheho01,1978,BBWAA,379.0,285.0,158.0,N,Player,NULL
2670,foxne01,1978,BBWAA,379.0,285.0,149.0,N,Player,NULL
2671,schoere01,1978,BBWAA,379.0,285.0,130.0,N,Player,NULL
2672,willsma01,1978,BBWAA,379.0,285.0,115.0,N,Player,NULL
2673,marisro01,1978,BBWAA,379.0,285.0,83.0,N,Player,NULL
2674,burdele01,1978,BBWAA,379.0,285.0,76.0,N,Player,NULL
2675,vernomi01,1978,BBWAA,379.0,285.0,66.0,N,Player,NULL
2676,darkal01,1978,BBWAA,379.0,285.0,60.0,N,Player,NULL
2677,kuennha01,1978,BBWAA,379.0,285.0,58.0,N,Player,NULL
2678,kluszte01,1978,BBWAA,379.0,285.0,51.0,N,Player,NULL
2679,newcodo01,1978,BBWAA,379.0,285.0,48.0,N,Player,NULL
2680,howarel01,1978,BBWAA,379.0,285.0,41.0,N,Player,NULL
2681,larsedo01,1978,BBWAA,379.0,285.0,32.0,N,Player,NULL
2682,facero01,1978,BBWAA,379.0,285.0,27.0,N,Player,NULL
2683,mazerbi01,1978,BBWAA,379.0,285.0,23.0,N,Player,NULL
2684,boyerke01,1978,BBWAA,379.0,285.0,18.0,N,Player,NULL
2685,floodcu01,1978,BBWAA,379.0,285.0,8.0,N,Player,NULL
2686,haddiha01,1978,BBWAA,379.0,285.0,7.0,N,Player,NULL
2687,crandde01,1978,BBWAA,379.0,285.0,6.0,N,Player,NULL
2688,lawve01,1978,BBWAA,379.0,285.0,6.0,N,Player,NULL
2689,thomsbo01,1978,BBWAA,379.0,285.0,5.0,N,Player,NULL
2690,wertzvi01,1978,BBWAA,379.0,285.0,4.0,N,Player,NULL
2691,groatdi01,1978,BBWAA,379.0,285.0,3.0,N,Player,NULL
2692,malonji01,1978,BBWAA,379.0,285.0,2.0,N,Player,NULL
2693,boyercl02,1978,BBWAA,379.0,285.0,1.0,N,Player,NULL
2694,mclaide01,1978,BBWAA,379.0,285.0,1.0,N,Player,NULL
2695,pascuca02,1978,BBWAA,379.0,285.0,1.0,N,Player,NULL
2696,grantmu01,1978,BBWAA,379.0,285.0,0.0,N,Player,NULL
2697,ramospe01,1978,BBWAA,379.0,285.0,0.0,N,Player,NULL
2698,jossad01,1978,Veterans,NULL,NULL,NULL,Y,Player,NULL
2699,macphla99,1978,Veterans,NULL,NULL,NULL,Y,Pioneer/Executive,NULL
2700,mayswi01,1979,BBWAA,432.0,324.0,409.0,Y,Player,NULL
2701,snidedu01,1979,BBWAA,432.0,324.0,308.0,N,Player,NULL
2702,slaugen01,1979,BBWAA,432.0,324.0,297.0,N,Player,NULL
2703,hodgegi01,1979,BBWAA,432.0,324.0,242.0,N,Player,NULL
2704,drysddo01,1979,BBWAA,432.0,324.0,233.0,N,Player,NULL
2705,foxne01,1979,BBWAA,432.0,324.0,174.0,N,Player,NULL
2706,wilheho01,1979,BBWAA,432.0,324.0,168.0,N,Player,NULL
2707,willsma01,1979,BBWAA,432.0,324.0,166.0,N,Player,NULL
2708,schoere01,1979,BBWAA,432.0,324.0,159.0,N,Player,NULL
2709,bunniji01,1979,BBWAA,432.0,324.0,147.0,N,Player,NULL
2710,ashburi01,1979,BBWAA,432.0,324.0,130.0,N,Player,NULL
2711,marisro01,1979,BBWAA,432.0,324.0,127.0,N,Player,NULL
2712,aparilu01,1979,BBWAA,432.0,324.0,120.0,N,Player,NULL
2713,vernomi01,1979,BBWAA,432.0,324.0,88.0,N,Player,NULL
2714,darkal01,1979,BBWAA,432.0,324.0,80.0,N,Player,NULL
2715,kuennha01,1979,BBWAA,432.0,324.0,63.0,N,Player,NULL
2716,kluszte01,1979,BBWAA,432.0,324.0,58.0,N,Player,NULL
2717,burdele01,1979,BBWAA,432.0,324.0,53.0,N,Player,NULL
2718,larsedo01,1979,BBWAA,432.0,324.0,53.0,N,Player,NULL
2719,newcodo01,1979,BBWAA,432.0,324.0,52.0,N,Player,NULL
2720,mazerbi01,1979,BBWAA,432.0,324.0,36.0,N,Player,NULL
2721,facero01,1979,BBWAA,432.0,324.0,35.0,N,Player,NULL
2722,howarel01,1979,BBWAA,432.0,324.0,30.0,N,Player,NULL
2723,boyerke01,1979,BBWAA,432.0,324.0,20.0,N,Player,NULL
2724,floodcu01,1979,BBWAA,432.0,324.0,14.0,N,Player,NULL
2725,thomsbo01,1979,BBWAA,432.0,324.0,11.0,N,Player,NULL
2726,crandde01,1979,BBWAA,432.0,324.0,9.0,N,Player,NULL
2727,lawve01,1979,BBWAA,432.0,324.0,9.0,N,Player,NULL
2728,haddiha01,1979,BBWAA,432.0,324.0,8.0,N,Player,NULL
2729,howarfr01,1979,BBWAA,432.0,324.0,6.0,N,Player,NULL
2730,perraro01,1979,BBWAA,432.0,324.0,6.0,N,Player,NULL
2731,pappami01,1979,BBWAA,432.0,324.0,5.0,N,Player,NULL
2732,boyercl02,1979,BBWAA,432.0,324.0,3.0,N,Player,NULL
2733,mclaide01,1979,BBWAA,432.0,324.0,3.0,N,Player,NULL
2734,malonji01,1979,BBWAA,432.0,324.0,2.0,N,Player,NULL
2735,callijo01,1979,BBWAA,432.0,324.0,1.0,N,Player,NULL
2736,lanieha01,1979,BBWAA,432.0,324.0,1.0,N,Player,NULL
2737,shortch02,1979,BBWAA,432.0,324.0,1.0,N,Player,NULL
2738,ageeto01,1979,BBWAA,432.0,324.0,0.0,N,Player,NULL
2739,allenbe01,1979,BBWAA,432.0,324.0,0.0,N,Player,NULL
2740,alleyge01,1979,BBWAA,432.0,324.0,0.0,N,Player,NULL
2741,beaucji01,1979,BBWAA,432.0,324.0,0.0,N,Player,NULL
2742,bolinbo01,1979,BBWAA,432.0,324.0,0.0,N,Player,NULL
2743,culpra01,1979,BBWAA,432.0,324.0,0.0,N,Player,NULL
2744,fisheed02,1979,BBWAA,432.0,324.0,0.0,N,Player,NULL
2745,gladdfr01,1979,BBWAA,432.0,324.0,0.0,N,Player,NULL
2746,mayje01,1979,BBWAA,432.0,324.0,0.0,N,Player,NULL
2747,paganjo01,1979,BBWAA,432.0,324.0,0.0,N,Player,NULL
2748,pepitjo01,1979,BBWAA,432.0,324.0,0.0,N,Player,NULL
2749,reeseri01,1979,BBWAA,432.0,324.0,0.0,N,Player,NULL
2750,stahlla01,1979,BBWAA,432.0,324.0,0.0,N,Player,NULL
2751,stephjo03,1979,BBWAA,432.0,324.0,0.0,N,Player,NULL
2752,stewaji01,1979,BBWAA,432.0,324.0,0.0,N,Player,NULL
2753,torboje01,1979,BBWAA,432.0,324.0,0.0,N,Player,NULL
2754,gileswa99,1979,Veterans,NULL,NULL,NULL,Y,Pioneer/Executive,NULL
2755,wilsoha01,1979,Veterans,NULL,NULL,NULL,Y,Player,NULL
2756,kalinal01,1980,BBWAA,385.0,289.0,340.0,Y,Player,NULL
2757,snidedu01,1980,BBWAA,385.0,289.0,333.0,Y,Player,NULL
2758,drysddo01,1980,BBWAA,385.0,289.0,238.0,N,Player,NULL
2759,hodgegi01,1980,BBWAA,385.0,289.0,230.0,N,Player,NULL
2760,wilheho01,1980,BBWAA,385.0,289.0,209.0,N,Player,NULL
2761,bunniji01,1980,BBWAA,385.0,289.0,177.0,N,Player,NULL
2762,schoere01,1980,BBWAA,385.0,289.0,164.0,N,Player,NULL
2763,foxne01,1980,BBWAA,385.0,289.0,161.0,N,Player,NULL
2764,willsma01,1980,BBWAA,385.0,289.0,146.0,N,Player,NULL
2765,ashburi01,1980,BBWAA,385.0,289.0,134.0,N,Player,NULL
2766,aparilu01,1980,BBWAA,385.0,289.0,124.0,N,Player,NULL
2767,marisro01,1980,BBWAA,385.0,289.0,111.0,N,Player,NULL
2768,vernomi01,1980,BBWAA,385.0,289.0,96.0,N,Player,NULL
2769,kuennha01,1980,BBWAA,385.0,289.0,83.0,N,Player,NULL
2770,burdele01,1980,BBWAA,385.0,289.0,66.0,N,Player,NULL
2771,newcodo01,1980,BBWAA,385.0,289.0,59.0,N,Player,NULL
2772,kluszte01,1980,BBWAA,385.0,289.0,50.0,N,Player,NULL
2773,cepedor01,1980,BBWAA,385.0,289.0,48.0,N,Player,NULL
2774,darkal01,1980,BBWAA,385.0,289.0,43.0,N,Player,NULL
2775,mazerbi01,1980,BBWAA,385.0,289.0,33.0,N,Player,NULL
2776,larsedo01,1980,BBWAA,385.0,289.0,31.0,N,Player,NULL
2777,howarel01,1980,BBWAA,385.0,289.0,29.0,N,Player,NULL
2778,facero01,1980,BBWAA,385.0,289.0,21.0,N,Player,NULL
2779,santoro01,1980,BBWAA,385.0,289.0,15.0,N,Player,NULL
2780,cashno01,1980,BBWAA,385.0,289.0,6.0,N,Player,NULL
2781,alouma01,1980,BBWAA,385.0,289.0,5.0,N,Player,NULL
2782,aloufe01,1980,BBWAA,385.0,289.0,3.0,N,Player,NULL
2783,stottme01,1980,BBWAA,385.0,289.0,3.0,N,Player,NULL
2784,blassst01,1980,BBWAA,385.0,289.0,2.0,N,Player,NULL
2785,hickmji02,1980,BBWAA,385.0,289.0,1.0,N,Player,NULL
2786,jacksso01,1980,BBWAA,385.0,289.0,1.0,N,Player,NULL
2787,mcmahdo02,1980,BBWAA,385.0,289.0,1.0,N,Player,NULL
2788,akerja01,1980,BBWAA,385.0,289.0,0.0,N,Player,NULL
2789,barbest01,1980,BBWAA,385.0,289.0,0.0,N,Player,NULL
2790,bartobo01,1980,BBWAA,385.0,289.0,0.0,N,Player,NULL
2791,boccajo01,1980,BBWAA,385.0,289.0,0.0,N,Player,NULL
2792,brownla01,1980,BBWAA,385.0,289.0,0.0,N,Player,NULL
2793,cannich01,1980,BBWAA,385.0,289.0,0.0,N,Player,NULL
2794,casanpa01,1980,BBWAA,385.0,289.0,0.0,N,Player,NULL
2795,clarkho01,1980,BBWAA,385.0,289.0,0.0,N,Player,NULL
2796,edwarjo01,1980,BBWAA,385.0,289.0,0.0,N,Player,NULL
2797,gagliph01,1980,BBWAA,385.0,289.0,0.0,N,Player,NULL
2798,gosgeji01,1980,BBWAA,385.0,289.0,0.0,N,Player,NULL
2799,huntro01,1980,BBWAA,385.0,289.0,0.0,N,Player,NULL
2800,kennejo03,1980,BBWAA,385.0,289.0,0.0,N,Player,NULL
2801,koscoan01,1980,BBWAA,385.0,289.0,0.0,N,Player,NULL
2802,krausle02,1980,BBWAA,385.0,289.0,0.0,N,Player,NULL
2803,linzyfr01,1980,BBWAA,385.0,289.0,0.0,N,Player,NULL
2804,menkede01,1980,BBWAA,385.0,289.0,0.0,N,Player,NULL
2805,millebo04,1980,BBWAA,385.0,289.0,0.0,N,Player,NULL
2806,milleno01,1980,BBWAA,385.0,289.0,0.0,N,Player,NULL
2807,murreiv01,1980,BBWAA,385.0,289.0,0.0,N,Player,NULL
2808,pizarju01,1980,BBWAA,385.0,289.0,0.0,N,Player,NULL
2809,rayji01,1980,BBWAA,385.0,289.0,0.0,N,Player,NULL
2810,reichri01,1980,BBWAA,385.0,289.0,0.0,N,Player,NULL
2811,richepe01,1980,BBWAA,385.0,289.0,0.0,N,Player,NULL
2812,ryanmi02,1980,BBWAA,385.0,289.0,0.0,N,Player,NULL
2813,schaapa01,1980,BBWAA,385.0,289.0,0.0,N,Player,NULL
2814,selmadi01,1980,BBWAA,385.0,289.0,0.0,N,Player,NULL
2815,simsdu01,1980,BBWAA,385.0,289.0,0.0,N,Player,NULL
2816,vealebo01,1980,BBWAA,385.0,289.0,0.0,N,Player,NULL
2817,kleinch01,1980,Veterans,NULL,NULL,NULL,Y,Player,NULL
2818,yawketo99,1980,Veterans,NULL,NULL,NULL,Y,Pioneer/Executive,NULL
2819,gibsobo01,1981,BBWAA,401.0,301.0,337.0,Y,Player,NULL
2820,drysddo01,1981,BBWAA,401.0,301.0,243.0,N,Player,NULL
2821,hodgegi01,1981,BBWAA,401.0,301.0,241.0,N,Player,NULL
2822,killeha01,1981,BBWAA,401.0,301.0,239.0,N,Player,NULL
2823,wilheho01,1981,BBWAA,401.0,301.0,238.0,N,Player,NULL
2824,maricju01,1981,BBWAA,401.0,301.0,233.0,N,Player,NULL
2825,foxne01,1981,BBWAA,401.0,301.0,168.0,N,Player,NULL
2826,schoere01,1981,BBWAA,401.0,301.0,166.0,N,Player,NULL
2827,bunniji01,1981,BBWAA,401.0,301.0,164.0,N,Player,NULL
2828,willsma01,1981,BBWAA,401.0,301.0,163.0,N,Player,NULL
2829,ashburi01,1981,BBWAA,401.0,301.0,142.0,N,Player,NULL
2830,marisro01,1981,BBWAA,401.0,301.0,94.0,N,Player,NULL
